MV2-MEA105,7.97,6.47,11.2,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA118,7.98,8.7,9.21,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA106,8.07,6.81,10.98,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS2,8.69,8.13,10.06,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA107,8.21,6.81,11,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS14,7.07,8.31,9.42,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA113,8.3,6.69,11.06,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS15,7.3,8.23,9.46,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA114,8.29,6.95,10.93,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA119,7.27,8.02,9.69,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA115,8.36,7.01,10.88,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS03,7.33,7.74,10.21,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA116,8.46,6.89,10.98,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS04,8.83,7.66,10.48,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA108,7.82,7.24,10.46,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA109,7.97,7.48,10.29,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA110,7.55,7.8,9.88,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS18,10.02,14.83,3.77,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA148,10.56,14.86,4.28,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA147,10.85,14.95,4.58,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF05,11.85,5.95,10.35,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA23,11.86,7.05,8.8,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA11,9.78,6.72,7.02,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA22,11.49,4.84,10.75,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA72,10.11,7.27,6.65,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA62,11.26,3.98,11.48,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA61,10.84,3.68,11.22,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA63,11.27,5.06,10.33,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA64,11.32,5.18,10.2,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF06,10.67,4.9,9.88,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF07,10.78,4.99,9.8,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA65,11.35,5.45,9.9,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA66,11.26,5.65,9.75,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA67,11.12,5.65,9.57,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF02,11.04,5.8,9.36,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF03,11.06,6.11,9.14,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF04,10.76,5.9,8.82,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA73,10.29,7.32,6.74,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA68,11.09,6.56,8.52,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA70,10.48,6.15,8.17,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA59,5.85,5.29,8.41,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA60,9.72,5.21,8.59,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF08,10,5.15,9.01,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-MEA01,5.54,3.08,10.73,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
MV2-NJF01,9.07,2.07,11.35,-80.679486,37.292481,-80.679572,37.292517,-80.679542,37.292408
